order_id,order_date,customer_id,customer_segment,region,product_name,category,subcategory,acquisition_channel,qty,unit_price,discount_pct,revenue,profit,payment_method,is_fraud_flag,order_status,delivery_date,delivery_days,delivery_cost,customer_rating,product_weight_kg
10740,2024-05-12,C45034,B2C_Budget,Moscow,Sci-Fi Novel Set,Books,Fiction,social_media,1,2163.62,0.032,2094.38,944.25,sbp,0,in_transit,2024-05-15,3,87.12,,0.7
10741,2024-05-27,C55954,B2B_Medium,Moscow,Smart Watch Sport,Electronics,Wearables,paid_search,5,39049.08,0.037,188021.32,44780.59,credit,0,delivered,2024-05-30,3,12.7,5,0.1
10742,2024-03-10,C53746,B2B_Medium,Moscow,Yoga Mat Premium,Sports,Fitness,social_media,6,4643.19,0.212,21953.0,13198.21,invoice,0,cancelled,,,101.99,,1.0
10743,2024-07-02,C22819,B2C_Standard,Moscow,Smartphone Pro X,Electronics,Mobile,social_media,1,140987.52,0.037,135770.98,25528.36,wallet,0,cancelled,,,24.71,,0.2
10744,2024-02-13,C24947,B2B_Medium,Moscow,Running Shoes Elite,Sports,Footwear,referral,7,14170.81,0.184,80943.67,33391.68,wallet,0,returned,2024-02-15,2,55.25,,0.6
10745,2024-11-24,C36198,B2B_Medium,Saint Petersburg,Coffee Machine Delux,Home,Kitchen,email,7,25389.78,0.085,162621.54,45207.43,invoice,0,returned,2024-11-30,6,429.45,,3.2
10746,2024-04-13,C98197,B2B_Medium,Moscow,Cookbook Italian,Books,Non-fiction,organic_search,2,1431.62,0.026,2788.8,1067.01,wallet,0,delivered,2024-04-15,2,67.55,4,0.8
10747,2024-09-11,C76503,B2C_Standard,Moscow,Laptop UltraSlim 15,Electronics,Computers,social_media,1,117948.27,0.108,105209.86,12764.46,card,0,delivered,2024-09-13,2,184.76,5,1.6
10748,2024-11-09,C54603,B2C_Premium,Samara,Sci-Fi Novel Set,Books,Fiction,email,1,1208.2,0.22,942.4,378.89,card,0,cancelled,,,464.27,,0.7
10749,2024-10-08,C26657,B2C_Premium,Moscow,Yoga Mat Premium,Sports,Fitness,email,1,4548.72,0.168,3784.54,1981.11,invoice,0,delivered,2024-10-12,4,113.22,5,1.0
10750,2024-05-23,C29777,B2C_Budget,Saint Petersburg,Puffer Jacket Winter,Clothing,Outerwear,organic_search,1,9504.94,0.046,9067.71,4284.61,wallet,0,delivered,2024-05-26,3,83.87,5,0.9
10751,2024-05-23,C96929,B2C_Budget,Saint Petersburg,Smart Watch Sport,Electronics,Wearables,email,1,35821.3,0.051,33994.41,7030.67,wallet,0,delivered,2024-05-26,3,12.74,5,0.1
10752,2024-09-25,C94699,B2C_Standard,Moscow,Protein Powder 2kg,Sports,Nutrition,organic_search,1,5525.08,0.223,4292.99,,invoice,0,delivered,2024-09-30,5,223.89,5,2.0
10753,2024-08-11,C82641,B2B_Small,Moscow,Protein Powder 2kg,Sports,Nutrition,social_media,2,5831.37,0.079,10741.38,4867.34,card,1,returned,2024-08-16,5,238.15,,2.0
10754,2024-02-26,C83210,B2B_Small,Moscow,Coffee Machine Delux,Home,Kitchen,referral,2,29845.12,0.026,58138.29,17157.27,credit,0,cancelled,,,297.1,,3.2
10755,2024-04-13,C84515,B2C_Standard,Moscow,Sci-Fi Novel Set,Books,Fiction,paid_search,1,2124.0,0.026,2068.78,743.98,credit,0,in_transit,2024-04-17,4,75.41,,0.7
10756,2024-07-10,C83210,B2B_Small,Moscow,Coffee Machine Delux,Home,Kitchen,paid_search,2,31491.77,0.084,57692.92,18491.34,invoice,0,delivered,2024-07-15,5,320.99,4,3.2
10757,2024-10-10,C54998,B2C_Premium,Moscow,Running Shoes Elite,Sports,Footwear,direct,2,13428.02,0.19,21753.39,7896.29,wallet,0,cancelled,,,76.23,,0.6
10758,2024-05-18,C38498,B2B_Small,Saint Petersburg,Classic Jeans,Clothing,Bottoms,organic_search,2,4788.42,0.045,9145.88,5169.58,invoice,0,cancelled,,,42.07,,0.5
10759,2024-08-01,C18555,B2C_Premium,Moscow,Laptop UltraSlim 15,Electronics,Computers,organic_search,1,125502.87,0.2,100402.3,13357.12,invoice,0,delivered,2024-08-03,2,201.14,5,1.6
10760,2024-04-22,C21425,B2C_Premium,Saint Petersburg,Smart Watch Sport,Electronics,Wearables,social_media,1,33549.19,0.04,32207.22,7950.17,sbp,0,delivered,2024-04-27,5,10.93,4,0.1
10761,2024-11-18,C20758,B2C_Standard,Kazan,Coffee Machine Delux,Home,Kitchen,direct,1,19749.35,0.095,17873.16,4347.95,card,0,cancelled,,,630.26,,3.2
10762,2024-09-17,C12024,B2C_Standard,Yekaterinburg,Yoga Mat Premium,Sports,Fitness,social_media,1,3026.37,0.139,2605.7,1503.29,credit,0,in_transit,2024-09-21,4,308.97,,1.0
10763,2024-07-07,C47069,B2C_Premium,Krasnoyarsk,Puffer Jacket Winter,Clothing,Outerwear,social_media,1,5950.4,0.038,5724.28,2422.04,sbp,0,delivered,2024-07-13,6,400.71,3,0.9
10764,2024-08-18,C21530,B2C_Premium,Saint Petersburg,Protein Powder 2kg,Sports,Nutrition,email,1,4847.93,0.04,4654.01,2097.38,wallet,0,cancelled,,,269.6,,2.0
10765,2024-03-25,C14945,B2B_Small,Saint Petersburg,Cookbook Italian,Books,Non-fiction,direct,1,1187.01,0.121,1043.38,453.82,sbp,0,delivered,2024-03-28,3,111.28,5,0.8
10766,2024-08-26,C72375,B2C_Budget,Moscow,Smartphone Pro X,Electronics,Mobile,social_media,1,149224.27,0.018,146538.23,28171.95,credit,0,delivered,2024-08-31,5,22.56,3,0.2
10767,2024-06-20,C36314,B2C_Budget,Moscow,Puffer Jacket Winter,Clothing,Outerwear,referral,1,10895.17,0.099,9816.55,,invoice,0,delivered,2024-06-25,5,122.61,5,0.9
10768,2024-03-06,C33072,B2C_Budget,Moscow,Laptop UltraSlim 15,Electronics,Computers,paid_search,1,114153.98,0.155,96460.11,11956.94,sbp,0,delivered,2024-03-09,3,197.28,4,1.6
10769,2024-10-20,C14492,B2B_Small,Moscow,Laptop UltraSlim 15,Electronics,Computers,social_media,1,119242.76,0.035,115069.26,14145.74,card,0,cancelled,,,175.2,,1.6
10770,2024-02-26,C74831,B2C_Premium,Moscow,Puffer Jacket Winter,Clothing,Outerwear,organic_search,1,10449.42,0.186,8505.83,4108.59,credit,0,in_transit,2024-02-29,3,119.58,,0.9
10771,2024-10-16,C13615,B2B_Small,Novosibirsk,Classic Jeans,Clothing,Bottoms,paid_search,2,3160.72,0.051,5999.05,3023.19,invoice,0,in_transit,2024-10-22,6,264.64,,0.5
10772,2024-11-08,C61107,B2B_Small,Saint Petersburg,Puffer Jacket Winter,Clothing,Outerwear,email,3,9416.89,0.013,27883.41,14574.39,card,0,in_transit,2024-11-11,3,103.04,,0.9
10773,2024-12-14,C96678,B2C_Standard,Moscow,Smartphone Pro X,Electronics,Mobile,paid_search,1,142608.34,0.078,131484.89,24731.18,sbp,0,cancelled,,,24.6,,0.2
10774,2024-06-29,C66707,B2B_Medium,Moscow,Running Shoes Elite,Sports,Footwear,referral,4,13747.59,0.087,50206.2,22458.2,card,0,returned,2024-07-04,5,54.32,,0.6
10775,2024-03-24,C37459,B2B_Medium,Moscow,Sci-Fi Novel Set,Books,Fiction,organic_search,7,2039.98,0.107,12751.91,5700.81,invoice,0,delivered,2024-03-27,3,96.04,3,0.7
10776,2024-07-30,C42801,B2C_Budget,Moscow,Smartphone Pro X,Electronics,Mobile,direct,1,149828.57,0.043,143385.94,22136.59,credit,0,delivered,2024-08-03,4,21.31,5,0.2
10777,2024-07-25,C29298,B2C_Budget,Saint Petersburg,Sci-Fi Novel Set,Books,Fiction,social_media,1,1794.01,0.058,1689.96,599.55,credit,0,in_transit,2024-07-30,5,97.11,,0.7
10778,2024-09-11,C94284,B2C_Budget,Moscow,Coffee Machine Delux,Home,Kitchen,email,1,31609.64,0.19,25603.81,7497.79,invoice,0,cancelled,,,328.04,,3.2
10779,2024-05-15,C57552,B2C_Standard,Novosibirsk,Laptop UltraSlim 15,Electronics,Computers,social_media,1,76134.72,0.147,64942.92,8909.47,sbp,0,delivered,2024-05-21,6,363.83,5,1.6
10780,2024-08-28,C27871,B2C_Standard,Moscow,Running Shoes Elite,Sports,Footwear,direct,1,13987.45,0.048,13316.05,6400.32,wallet,0,cancelled,,,50.7,,0.6
10781,2024-12-29,C67912,B2C_Standard,Yekaterinburg,Laptop UltraSlim 15,Electronics,Computers,organic_search,1,78336.28,0.027,76221.2,9204.33,sbp,0,delivered,2025-01-04,6,454.48,2,1.6
10782,2024-08-31,C77746,B2C_Standard,Moscow,Puffer Jacket Winter,Clothing,Outerwear,organic_search,1,9930.56,0.038,9553.2,4605.11,sbp,0,delivered,2024-09-04,4,73.69,4,0.9
10783,2024-04-10,C39808,B2B_Small,Moscow,Yoga Mat Premium,Sports,Fitness,organic_search,3,461463.0,0.096,12514.88,7225.32,credit,0,cancelled,,,127.62,,1.0
10784,2024-04-02,C44444,B2C_Premium,Moscow,Yoga Mat Premium,Sports,Fitness,organic_search,1,4769.56,0.157,4020.74,2507.88,sbp,0,returned,2024-04-04,2,131.17,,1.0
10785,2024-02-10,C23051,B2B_Small,Novosibirsk,Protein Powder 2kg,Sports,Nutrition,email,1,3565.35,0.095,3226.64,,wallet,0,delivered,2024-02-18,8,527.39,5,2.0
10786,2024-12-23,C64522,B2B_Small,Moscow,Puffer Jacket Winter,Clothing,Outerwear,social_media,2,10068.22,0.116,17800.61,9435.86,wallet,0,in_transit,2024-12-28,5,121.05,,0.9
10787,2024-10-26,C80464,B2B_Small,Novosibirsk,Laptop UltraSlim 15,Electronics,Computers,paid_search,2,77435.41,0.133,134273.0,16177.78,card,0,returned,2024-11-01,6,437.57,,1.6
10788,2024-07-30,C50090,B2B_Small,Moscow,Protein Powder 2kg,Sports,Nutrition,direct,2,5809.74,0.068,10829.36,5122.24,wallet,0,delivered,2024-08-03,4,201.8,4,2.0
10789,2024-09-02,C12178,B2C_Budget,Moscow,Yoga Mat Premium,Sports,Fitness,email,1,4724.86,0.18,3874.39,2082.49,card,0,in_transit,2024-09-04,2,129.49,,1.0
10790,2024-11-01,C48833,B2B_Medium,Krasnoyarsk,Yoga Mat Premium,Sports,Fitness,social_media,1,2886.61,0.199,2312.17,1327.28,credit,0,in_transit,2024-11-09,8,467.58,,1.0
10791,2024-01-11,C33416,B2B_Medium,Kazan,Puffer Jacket Winter,Clothing,Outerwear,paid_search,9,6475.96,0.057,54961.47,29056.62,sbp,0,returned,2024-01-17,6,471.22,,0.9
10792,2024-06-10,C65549,B2B_Medium,Saint Petersburg,Running Shoes Elite,Sports,Footwear,social_media,6,12287.59,0.056,69596.91,31683.89,credit,0,in_transit,2024-06-14,4,55.98,,0.6
10793,2024-03-19,C31862,B2B_Medium,Moscow,Puffer Jacket Winter,Clothing,Outerwear,paid_search,3,10741.17,0.105,28840.04,12860.08,sbp,0,delivered,2024-03-24,5,119.43,3,0.9
10794,2024-12-08,C31878,B2B_Medium,Novosibirsk,Classic Jeans,Clothing,Bottoms,social_media,7,3332.51,0.038,22441.12,13038.21,credit,0,delivered,2024-12-13,5,261.44,5,0.5
10795,2024-08-16,C40270,B2C_Premium,Kazan,Smart Watch Sport,Electronics,Wearables,social_media,1,25403.98,0.098,22914.39,4938.52,wallet,0,delivered,2024-08-21,5,405.15,4,0.1
10796,2024-05-11,C72892,B2C_Premium,Moscow,Running Shoes Elite,Sports,Footwear,direct,2,13233.38,0.038,25461.02,9524.45,credit,0,returned,2024-05-13,2,52.97,,0.6
10797,2024-09-16,C22179,B2B_Medium,Moscow,Yoga Mat Premium,Sports,Fitness,organic_search,4,4760.6,0.05,18090.28,9927.97,invoice,0,cancelled,,,91.44,,1.0
10798,2024-04-10,C54563,B2B_Small,Saint Petersburg,Yoga Mat Premium,Sports,Fitness,paid_search,2,4376.31,0.089,7973.64,4625.22,credit,0,delivered,2024-04-16,6,135.9,4,1.0
10799,2024-06-05,C33655,B2C_Premium,Saint Petersburg,Yoga Mat Premium,Sports,Fitness,email,1,4251.33,0.061,3992.0,2436.49,wallet,0,delivered,2024-06-10,5,139.7,4,1.0
10800,2024-10-22,C77867,B2C_Budget,Moscow,Sci-Fi Novel Set,Books,Fiction,organic_search,1,2113.76,0.135,1828.4,704.38,card,0,delivered,2024-10-24,2,94.4,4,0.7
10801,2024-01-14,C98301,B2B_Medium,Moscow,Wireless Headphones,Electronics,Audio,email,3,20638.71,0.112,54981.52,16483.18,wallet,0,delivered,2024-01-18,4,33.87,5,0.3
10802,2024-04-08,C82305,B2C_Standard,Moscow,Puffer Jacket Winter,Clothing,Outerwear,email,1,10669.88,0.027,10381.79,5005.02,sbp,0,delivered,2024-04-11,3,125.36,1,0.9
10803,2024-01-02,C46990,B2B_Small,Saint Petersburg,Laptop UltraSlim 15,Electronics,Computers,direct,2,101937.53,0.086,186341.8,28449.98,credit,0,in_transit,2024-01-05,3,139.52,,1.6
10804,2024-02-05,C82730,B2B_Medium,Saint Petersburg,Sci-Fi Novel Set,Books,Fiction,email,4,1733.09,0.163,5802.39,2557.48,card,0,in_transit,2024-02-08,3,72.55,,0.7
10805,2024-03-31,C60834,B2C_Premium,Rostov-on-Don,Classic Jeans,Clothing,Bottoms,direct,1,2958.28,0.049,2813.32,1659.92,card,0,delivered,2024-04-07,7,298.5,5,0.5
10806,2024-04-13,C48975,B2C_Budget,Krasnoyarsk,Yoga Mat Premium,Sports,Fitness,referral,1,2740.65,0.121,2409.03,1213.16,invoice,0,cancelled,,,263.61,,1.0
10807,2024-11-22,C18834,B2C_Budget,Moscow,Yoga Mat Premium,Sports,Fitness,social_media,1,4672.32,0.024,4560.18,2495.77,card,0,delivered,2024-11-24,2,106.57,3,1.0
10808,2024-10-15,C67345,B2B_Medium,Novosibirsk,Puffer Jacket Winter,Clothing,Outerwear,email,4,6166.93,0.087,22521.63,10218.03,sbp,0,in_transit,2024-10-23,8,467.21,,0.9
10809,2024-06-07,C73801,B2C_Standard,Moscow,Running Shoes Elite,Sports,Footwear,email,1,13502.64,0.024,13178.58,6109.11,card,0,delivered,2024-06-10,3,60.97,2,0.6
10810,2024-05-29,C54528,B2C_Budget,Moscow,Running Shoes Elite,Sports,Footwear,social_media,1,13938.66,0.056,13158.1,5132.91,invoice,0,cancelled,,,79.81,,0.6
10811,2024-05-24,C17210,B2C_Standard,Saint Petersburg,Coffee Machine Delux,Home,Kitchen,paid_search,1,27569.92,0.026,26853.1,8097.43,sbp,0,delivered,2024-05-28,4,394.26,5,3.2
10812,2024-02-06,C91732,B2B_Small,Yekaterinburg,Smartphone Pro X,Electronics,Mobile,organic_search,1,95624.0,0.062,89695.31,16873.09,invoice,0,delivered,2024-02-10,4,186.84,4,0.2
10813,2024-06-05,C81861,B2C_Standard,Moscow,Protein Powder 2kg,Sports,Nutrition,direct,1,5478.03,0.138,4722.06,,wallet,0,returned,2024-06-08,3,189.07,,2.0
10814,2024-02-17,C55225,B2C_Budget,Samara,Wireless Headphones,Electronics,Audio,email,1,12186.7,0.117,10760.86,,credit,0,returned,2024-02-22,5,302.28,,0.3
10815,2024-11-04,C64196,B2B_Small,Samara,Protein Powder 2kg,Sports,Nutrition,direct,2,3320.03,0.061,6235.02,2759.53,sbp,0,cancelled,,,519.57,,2.0
10816,2024-08-14,C97050,B2C_Budget,Saint Petersburg,Smart Watch Sport,Electronics,Wearables,paid_search,1,34817.68,0.098,31405.55,6448.02,card,0,delivered,2024-08-17,3,13.45,5,0.1
10817,2024-11-11,C61866,B2B_Small,Novosibirsk,Yoga Mat Premium,Sports,Fitness,referral,2,2889.57,0.107,5160.77,3029.06,card,0,delivered,2024-11-19,8,285.97,2,1.0
10818,2024-10-29,C78940,B2B_Medium,Saint Petersburg,Smartphone Pro X,Electronics,Mobile,organic_search,5,128158.28,0.155,541468.73,97735.26,wallet,0,delivered,2024-11-02,4,19.12,2,0.2
10819,2024-05-10,C21899,B2C_Budget,Moscow,Yoga Mat Premium,Sports,Fitness,organic_search,1,4654.03,0.026,4533.03,2511.02,card,0,delivered,2024-05-13,3,85.9,5,1.0
10820,2024-08-10,C83500,B2C_Standard,Krasnoyarsk,Wireless Headphones,Electronics,Audio,direct,1,12064.19,0.038,11605.75,3512.35,card,0,in_transit,2024-08-19,9,309.82,,0.3
10821,2024-07-05,C26657,B2C_Premium,Saint Petersburg,Yoga Mat Premium,Sports,Fitness,direct,2,4315.49,0.034,8337.53,5208.05,wallet,0,delivered,2024-07-08,3,105.16,5,1.0
10822,2024-12-11,C47051,B2C_Standard,Moscow,Sci-Fi Novel Set,Books,Fiction,paid_search,1,2088.83,0.119,1840.26,741.94,invoice,0,delivered,2024-12-16,5,73.1,4,0.7
10823,2024-01-14,C12679,B2C_Budget,Saint Petersburg,Coffee Machine Delux,Home,Kitchen,referral,1,25691.86,0.035,24792.64,7420.89,sbp,0,delivered,2024-01-19,5,306.34,4,3.2
10824,2024-10-25,C94738,B2B_Small,Saint Petersburg,Puffer Jacket Winter,Clothing,Outerwear,organic_search,1,8870.54,0.134,7681.89,3563.42,credit,0,delivered,2024-10-31,6,88.73,5,0.9
10825,2024-09-18,C44553,B2C_Budget,Moscow,Coffee Machine Delux,Home,Kitchen,referral,1,30004.82,0.131,26074.19,,wallet,0,delivered,2024-09-21,3,410.32,5,3.2
10826,2024-05-21,C82444,B2C_Standard,Moscow,Running Shoes Elite,Sports,Footwear,referral,1,13369.08,0.069,12446.61,5631.56,wallet,0,in_transit,2024-05-23,2,67.2,,0.6
10827,2024-10-31,C18623,B2B_Medium,Saint Petersburg,Smart Watch Sport,Electronics,Wearables,organic_search,8,33490.06,0.236,204691.25,43934.92,card,0,delivered,2024-11-03,3,9.59,4,0.1
10828,2024-05-24,C13778,B2C_Standard,Saint Petersburg,Classic Jeans,Clothing,Bottoms,social_media,1,4431.06,0.142,3801.85,1894.2,sbp,0,returned,2024-05-28,4,60.29,,0.5
10829,2024-02-21,C92837,B2C_Standard,Moscow,Smartphone Pro X,Electronics,Mobile,paid_search,1,137776.9,0.195,110910.4,20014.06,invoice,0,delivered,2024-02-24,3,24.21,5,0.2
10830,2024-12-09,C47837,B2B_Medium,Moscow,Yoga Mat Premium,Sports,Fitness,paid_search,6,4841.41,0.038,27944.62,16189.0,invoice,0,delivered,2024-12-11,2,85.19,5,1.0
10831,2024-04-24,C74061,B2C_Standard,Moscow,Classic Jeans,Clothing,Bottoms,organic_search,1,5404.38,0.06,5080.12,2308.03,credit,0,cancelled,,,59.96,,0.5
10832,2024-09-30,C62063,B2B_Medium,Moscow,Protein Powder 2kg,Sports,Nutrition,paid_search,2,5350.81,0.045,10220.05,4562.36,invoice,0,in_transit,2024-10-02,2,176.98,,2.0
10833,2024-08-05,C63865,B2B_Small,Saint Petersburg,Smart Watch Sport,Electronics,Wearables,paid_search,1,35696.98,0.071,33162.49,8052.5,wallet,0,returned,2024-08-10,5,11.5,,0.1
10834,2024-03-02,C30795,B2C_Standard,Moscow,Coffee Machine Delux,Home,Kitchen,email,1,31644.2,0.192,25568.51,6777.21,sbp,0,delivered,2024-03-07,5,343.25,5,3.2
10835,2024-09-06,C52669,B2C_Standard,Saint Petersburg,Classic Jeans,Clothing,Bottoms,direct,1,4787.47,0.13,4165.1,1980.53,wallet,0,in_transit,2024-09-10,4,59.53,,0.5
10836,2024-01-28,C81390,B2C_Budget,Moscow,Sci-Fi Novel Set,Books,Fiction,organic_search,1,2100.44,0.022,2054.23,872.52,wallet,0,delivered,2024-01-30,2,72.47,4,0.7
10837,2024-03-10,C21106,B2B_Medium,Rostov-on-Don,Laptop UltraSlim 15,Electronics,Computers,paid_search,7,65264.22,0.202,364565.93,55220.5,wallet,0,delivered,2024-03-16,6,471.5,5,1.6
10838,2024-01-16,C52817,B2C_Standard,Samara,Cookbook Italian,Books,Non-fiction,email,1,807.44,0.085,738.81,242.76,invoice,0,delivered,2024-01-21,5,382.91,4,0.8
10839,2024-07-22,C92619,B2C_Premium,Moscow,Smartphone Pro X,Electronics,Mobile,social_media,1,150837.2,0.03,146312.08,27700.7,wallet,0,returned,2024-07-25,3,19.17,,0.2
10840,2024-04-03,C73291,B2C_Budget,Moscow,Classic Jeans,Clothing,Bottoms,social_media,1,5247.51,0.122,4607.31,2467.73,sbp,0,delivered,2024-04-07,4,42.84,1,0.5
10841,2024-02-28,C87000,B2B_Medium,Krasnoyarsk,Smart Watch Sport,Electronics,Wearables,direct,3,24368.76,0.022,71497.94,17452.77,sbp,0,delivered,2024-03-08,9,183.52,3,0.1
10842,2024-06-12,C21106,B2B_Medium,Moscow,Smartphone Pro X,Electronics,Mobile,social_media,7,142955.5,0.136,864594.86,159066.4,sbp,0,delivered,2024-06-17,5,20.71,5,0.2
10843,2024-05-12,C63712,B2C_Premium,Saint Petersburg,Classic Jeans,Clothing,Bottoms,referral,2,4425.45,0.042,8479.16,4101.44,sbp,0,returned,2024-05-16,4,50.89,,0.5
10844,2024-08-21,C50672,B2C_Budget,Rostov-on-Don,Smart Watch Sport,Electronics,Wearables,social_media,1,22302.7,0.138,19224.93,4648.05,invoice,0,cancelled,,,243.35,,0.1
10845,2024-04-29,C47826,B2B_Medium,Moscow,Cookbook Italian,Books,Non-fiction,organic_search,10,1408.45,0.108,12563.37,4117.46,sbp,0,delivered,2024-05-04,5,98.86,5,0.8
10846,2024-10-18,C64239,B2B_Medium,Saint Petersburg,Coffee Machine Delux,Home,Kitchen,paid_search,2,27703.58,0.05,52636.8,12627.76,card,0,delivered,2024-10-24,6,336.36,5,3.2
10847,2024-10-01,C76929,B2B_Small,Moscow,Protein Powder 2kg,Sports,Nutrition,paid_search,3,5687.6,0.129,14861.7,5911.89,invoice,0,delivered,2024-10-03,2,250.11,4,2.0
10848,2024-08-16,C82009,B2C_Budget,Yekaterinburg,Smartphone Pro X,Electronics,Mobile,organic_search,1,91476.81,0.138,78853.01,13726.23,wallet,0,delivered,2024-08-22,6,188.04,3,0.2
10849,2024-06-09,C53945,B2C_Budget,Moscow,Smartphone Pro X,Electronics,Mobile,direct,1,145521.97,0.065,136063.04,23419.66,wallet,0,cancelled,,,19.97,,0.2
10850,2024-10-15,C48584,B2C_Budget,Rostov-on-Don,Coffee Machine Delux,Home,Kitchen,email,1,17691.53,0.055,16718.5,4771.86,wallet,0,delivered,2024-10-23,8,760.65,5,3.2
10851,2024-08-06,C41103,B2B_Medium,Saint Petersburg,Smart Watch Sport,Electronics,Wearables,paid_search,4,34319.56,0.114,121628.52,29513.8,credit,0,returned,2024-08-12,6,9.88,,0.1
10852,2024-08-11,C28306,B2C_Budget,Moscow,Protein Powder 2kg,Sports,Nutrition,email,1,5502.53,0.065,5144.87,2173.97,card,0,returned,2024-08-16,5,170.9,,2.0
10853,2024-05-14,C10114,B2B_Small,Yekaterinburg,Smartphone Pro X,Electronics,Mobile,direct,1,96271.37,0.166,80290.32,13929.02,credit,0,delivered,2024-05-21,7,217.95,5,0.2
10854,2024-09-24,C16806,B2C_Budget,Kazan,Protein Powder 2kg,Sports,Nutrition,email,1,3316.64,0.169,2756.13,1378.96,invoice,0,returned,2024-09-29,5,471.88,,2.0
10855,2024-09-08,C84893,B2B_Small,Moscow,Laptop UltraSlim 15,Electronics,Computers,organic_search,1,125287.25,0.104,112257.38,14252.36,sbp,0,delivered,2024-09-13,5,168.43,4,1.6
10856,2024-07-24,C28559,B2C_Premium,Saint Petersburg,Protein Powder 2kg,Sports,Nutrition,direct,1,5053.32,0.063,4734.96,1937.49,invoice,0,delivered,2024-07-28,4,197.05,4,2.0
10857,2024-10-08,C23504,B2C_Budget,Krasnoyarsk,Running Shoes Elite,Sports,Footwear,organic_search,1,7705.48,0.093,6988.87,2855.97,credit,0,delivered,2024-10-17,9,241.26,5,0.6
10858,2024-01-02,C34218,B2B_Medium,Novosibirsk,Puffer Jacket Winter,Clothing,Outerwear,direct,8,6337.66,0.111,45073.44,22510.78,sbp,0,returned,2024-01-07,5,381.61,,0.9
10859,2024-02-10,C21699,B2C_Premium,Saint Petersburg,Protein Powder 2kg,Sports,Nutrition,organic_search,2,4959.22,0.067,9253.9,3905.08,wallet,0,delivered,2024-02-16,6,224.62,3,2.0
10860,2024-05-04,C99366,B2B_Medium,Moscow,Puffer Jacket Winter,Clothing,Outerwear,organic_search,3,10789.65,0.062,30362.08,14992.69,invoice,0,in_transit,2024-05-09,5,113.77,,0.9
10861,2024-07-09,C87311,B2B_Small,Moscow,Running Shoes Elite,Sports,Footwear,referral,2,13371.53,0.19,21661.88,7925.31,card,0,in_transit,2024-07-12,3,63.89,,0.6
10862,2024-10-11,C52817,B2C_Standard,Saint Petersburg,Laptop UltraSlim 15,Electronics,Computers,email,1,101514.05,0.053,96133.81,11497.28,wallet,0,cancelled,,,171.21,,1.6
10863,2024-01-06,C88590,B2C_Budget,Moscow,Classic Jeans,Clothing,Bottoms,direct,1,5212.64,0.072,4837.33,2641.36,wallet,0,returned,2024-01-10,4,47.6,,0.5
10864,2024-08-29,C71701,B2B_Medium,Yekaterinburg,Yoga Mat Premium,Sports,Fitness,referral,3,3146.26,0.123,8277.81,4257.41,sbp,0,delivered,2024-09-05,7,370.72,5,1.0
10865,2024-02-12,C74959,B2B_Medium,Moscow,Cookbook Italian,Books,Non-fiction,social_media,7,1382.2,0.052,9172.28,3512.98,wallet,0,delivered,2024-02-16,4,68.16,5,0.8
10866,2024-05-29,C83868,B2C_Budget,Moscow,Protein Powder 2kg,Sports,Nutrition,email,1,5711.22,0.159,4803.14,2213.02,sbp,0,returned,2024-06-03,5,250.62,,2.0
10867,2024-02-18,C46479,B2C_Premium,Krasnoyarsk,Puffer Jacket Winter,Clothing,Outerwear,referral,1,6280.97,0.124,5502.13,2311.89,wallet,0,returned,2024-02-24,6,378.09,,0.9
10868,2024-11-28,C18596,B2B_Medium,Moscow,Sci-Fi Novel Set,Books,Fiction,organic_search,3,2096.88,0.131,5466.57,2429.58,card,0,delivered,2024-12-01,3,96.78,5,0.7
10869,2024-06-26,C39078,B2C_Standard,Saint Petersburg,Coffee Machine Delux,Home,Kitchen,email,1,27661.89,0.039,26583.08,7768.05,wallet,0,returned,2024-06-29,3,282.34,,3.2
